New PAW TMT results file!																																																										
"Program ""PAW_protein_grouper.py"" run on Fri Apr 24 07:35:32 2020"																																																										
4570	1	sp|Q9H9J2|RM44_HUMAN	 	 	 	 	27.4	332	37535	"39S ribosomal protein L44, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MRPL44 PE=1 SV=1"	14	14	1	1	4	9	1	4	9	1	4	9	1	3450.440674	2847.788818	3334.125977	2823.043213	5547.394531	6839.288574	2975.984131	918.571045	2002.541138	4716.730957	150	4	10780.03015	54856.17383	37822.12109	26697.0719	15730.34326	63702.35205	39715.04736	21359.14575	24053.51904	31536.42993	150	9	96889.66528	278206.5579	392208.502	172872.9058	419107.0317	742334.251	635347.897	247452.3728	109897.0682	270579.9321	2153.692139
4571	1	sp|Q9H9Q2|CSN7B_HUMAN	 	 	 	 	21.2	264	29622	COP9 signalosome complex subunit 7b OS=Homo sapiens (Human) OX=9606 GN=COPS7B PE=1 SV=1	13	13	1	4	3	6	4	3	6	4	3	6	4	26669.77405	56736.92383	77859.43018	61489.41455	67004.65698	90259.24072	64210.51685	42060.66107	22438.19647	85665.54028	1211.211426	3	31895.25073	110967.8516	182641.0547	108577.9141	114381.7617	141562.5625	113019.6484	58512.46582	78148.66309	137709.9199	150	6	64017.74902	84153.5857	98771.61328	91358.62787	87869.78381	196839.2285	172315.6328	64399.62158	42899.57226	79914.19482	150
4572	1	sp|Q9H9Q4|NHEJ1_HUMAN	 	 	 	 	8.4	299	33337	Non-homologous end-joining factor 1 OS=Homo sapiens (Human) OX=9606 GN=NHEJ1 PE=1 SV=1	4	4	1	1	2	1	1	2	1	1	2	1	1	3484.04248	4038.532715	4869.331543	5514.504883	6038.95752	6877.926758	5585.290527	2179.041748	2329.463623	5165.510742	150	2	2807.064697	12297.30322	24460.09375	12228.97949	13848.65723	9292.276123	16692.4624	9719.973633	9483.043213	15697.24316	150	1	5093.322754	9495.664062	25149.3457	15216.28516	8413.279297	22178.69922	42998.34375	6743.031738	4987.462891	14359.99316	150
4574	1	sp|Q9H9S4|CB39L_HUMAN	 	 	"sp|Q9H9S4|CB39L_HUMAN, sp|Q9Y376|CAB39_HUMAN"	 	7.1	337	39087	Calcium-binding protein 39-like OS=Homo sapiens (Human) OX=9606 GN=CAB39L PE=1 SV=3	6	1	0.167	1	4	1	0	1	0	0	1.188	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7413.046387	15520.29785	7859.722168	5084.020996	10883.45117	16664.3418	12793.22852	9717.076172	11158.48828	10529.24023	150	0	0	0	0	0	0	0	0	0	0	0	0
4575	1	sp|Q9HA64|KT3K_HUMAN	 	 	 	 	35	309	34412	Ketosamine-3-kinase OS=Homo sapiens (Human) OX=9606 GN=FN3KRP PE=1 SV=2	36	36	1	14	14	8	14	14	8	14	14	8	14	259250.0402	702287.6397	338264.2001	513897.1147	472571.835	972950.3359	524386.9731	244159.8375	146152.8835	424576.7682	150	14	217629.4837	601479.6238	746239.2175	365363.1599	447642.3075	759276.0283	474696.4822	317352.7684	384826.5327	607197.5078	12619.07886	8	637445.8666	507409.6304	597969.7372	636259.3047	676590.9846	870671.062	1337769.037	612517.3643	301484.4564	596229.8	150
4576	1	sp|Q9HA65|TBC17_HUMAN	 	 	 	 	7.7	648	72727	TBC1 domain family member 17 OS=Homo sapiens (Human) OX=9606 GN=TBC1D17 PE=1 SV=2	6	6	1	1	3	2	1	3	2	1	3	2	1	16548.87695	22834.49805	26930.04883	33476.35156	50470.71875	29063.23633	37325.88672	15296.34277	15035.62109	28520.19141	150	3	19867.82983	65572.51489	49756.45801	42165.40308	36330.03235	99879.73193	35214.14648	45782.12219	46503.80078	47651.02466	1220.35144	2	13193.95313	15014.83691	27063.89111	24530.85059	25834.67725	41504.97852	58870.90967	39825.5498	16616.99536	28352.33984	150
4577	1	sp|Q9HA77|SYCM_HUMAN	 	 	 	 	5	564	62223	"Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=CARS2 PE=1 SV=1"	8	8	1	2	2	4	2	2	4	2	2	4	2	18441.18945	44523.89844	32048.94434	50969.99707	49005.15234	32163.58496	39831.40332	9794.734863	14051.64771	39983.18066	150	2	7438.388916	20546.52637	46265.95508	26352.32519	24893.82129	65869.56836	43488.12207	25527.97608	22697.15137	38321.67774	150	4	52950.95117	93541.28516	110020.043	88904.81983	108939.248	194098.9258	186903.0078	49805.43555	59473.47852	89477.77441	150
4578	1	sp|Q9HAB8|PPCS_HUMAN	 	 	 	 	24.1	311	34005	Phosphopantothenate--cysteine ligase OS=Homo sapiens (Human) OX=9606 GN=PPCS PE=1 SV=2	24	24	1	5	10	9	5	10	9	5	10	9	5	252112.0024	201994.773	212217.2349	280135.7139	425048.1865	323614.9751	294387.9238	88731.41052	74637.23486	292210.6167	150	10	76170.75025	429957.0483	519730.2441	341641.8857	326516.6304	1157577.433	328669.0381	210311.9836	312358.2385	376711.8608	10910.20154	9	198796.6985	381057.1143	298708.2913	302851.8591	432610.0981	923045.1953	984463.9976	266205.8073	129675.532	419632.2385	150
4579	1	sp|Q9HAF1|EAF6_HUMAN	 	 	 	 	18.3	191	21635	Chromatin modification-related protein MEAF6 OS=Homo sapiens (Human) OX=9606 GN=MEAF6 PE=1 SV=1	7	7	1	4	2	1	4	2	1	4	2	1	4	11242.53272	22777.97888	29026.10693	22766.3855	77055.49927	42057.26734	23335.31836	4720.633789	10036.03418	28832.76502	150	2	10761.69696	30757.09241	61018.81518	21836.10632	31719.74365	43000.02222	39665.02832	16483.21875	21353.17188	41675.7688	150	1	150	764.088623	1193.142212	1953.738037	584.297058	3415.353027	2793.391602	959.73877	150	909.671509	150
4580	1	sp|Q9HAT2|SIAE_HUMAN	 	 	 	 	5.2	523	58314	Sialate O-acetylesterase OS=Homo sapiens (Human) OX=9606 GN=SIAE PE=1 SV=1	11	11	1	4	3	4	4	3	4	4	3	4	4	40896.59375	44491.13428	53171.17383	81374.06738	81257.53906	49682.58789	54546.69726	25963.70874	28012.5415	72330.07227	150	3	12273.97729	70388.5	67466.68897	44697.21777	34781.00635	132925.7969	83505.40332	42752.28516	73644.63086	58930.80762	897.524048	4	15178.71338	124686.0122	48053.80493	73356.19898	152913.583	513756.3848	126521.0063	71452.09229	16706.83313	83036.68384	150
4581	1	sp|Q9HAU0|PKHA5_HUMAN	 	 	 	 	6.4	1116	127463	Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens (Human) OX=9606 GN=PLEKHA5 PE=1 SV=1	6	6	1	1	4	1	1	4	1	1	4	1	1	5008.786621	6838.109375	6116.339355	8238.017578	8609.594727	8245.624023	5997.520996	4141.165039	1402.072266	7067.782227	150	4	7928.301025	39785.85791	48255.36157	52865.69531	32879.89771	28470.11255	25404.15698	20557.09155	17004.79114	36861.69507	150	1	23726.26563	13952.7041	12731.83008	8842.5625	21998.73438	15215.79297	20669.71875	30948.66992	31801.04492	17813.99414	2043.202148
4582	1	sp|Q9HAU5|RENT2_HUMAN	 	 	 	 	1.9	1272	147808	Regulator of nonsense transcripts 2 OS=Homo sapiens (Human) OX=9606 GN=UPF2 PE=1 SV=1	4	4	1	0	3	1	0	3	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4943.805909	14064.70508	26859.07324	11245.49756	19262.71582	22156.56543	16300.20605	9047.885742	11846.77978	19179.30078	150	1	4395.299805	10556.07422	15545.23047	36724.57422	12433.62012	36218.11328	25606.1582	8135.432129	5657.005859	12484.85742	150
4583	1	sp|Q9HAV0|GBB4_HUMAN	 	 	"sp|P62873|GBB1_HUMAN, sp|P62879|GBB2_HUMAN, sp|Q9HAV0|GBB4_HUMAN"	 	48.8	340	37567	Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens (Human) OX=9606 GN=GNB4 PE=1 SV=3	79	30	0.38	24	28	27	10	9	11	13.415	14.923	16.5	10	178495.2051	252160.4473	343486.8555	195914.5698	325862.7793	125062.438	218532.3208	65016.42017	60059.0177	223440.2856	150	9	52889.6413	120598.3237	221841.3232	200047.5757	199354.8438	253238.8496	152612.3279	116254.4522	203156.4438	223595.5732	3666.053467	11	218013.293	329688.2261	326766.3628	182671.9583	330149.8555	260030.5647	438043.4247	184637.4828	225614.7258	218935.7965	7957.330567
4584	1	sp|Q9HAV4|XPO5_HUMAN	 	 	 	 	21.7	1204	136310	Exportin-5 OS=Homo sapiens (Human) OX=9606 GN=XPO5 PE=1 SV=1	56	56	1	16	12	28	16	12	28	16	12	28	16	366149.5361	782086.3135	1385648.334	439374.0371	570321.8779	758524.4521	381139.7661	176471.1333	123130.3306	582696.1768	944.378479	12	444820.7958	537570.3911	677421.2021	293180.4937	304174.1831	309769.2393	554496.6357	374736.6863	301724.8047	595476.6836	10873.58081	28	262057.3532	575411.9985	979681.9475	340595.7251	541344.2115	2231772.358	1863746.074	376671.1239	227846.3088	599209.6627	3846.418457
4585	1	sp|Q9HAV7|GRPE1_HUMAN	 	 	 	 	41.9	217	24279	"GrpE protein homolog 1, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=GRPEL1 PE=1 SV=2"	36	36	1	11	13	12	11	13	12	11	13	12	11	507545.3647	611614.9478	417891.8052	640555.7412	797059.3447	630092.8779	558630.0068	160776.1771	166374.3129	671267.3154	150	13	150164.2698	432405.6124	652655.782	357187.525	341047.3461	1912770.563	159923.1882	311607.4628	277920.272	488124.4136	5102.306641	12	439711.5586	662087.1494	849031.9248	559907.8965	681942.082	1929269.65	2047107.756	499266.7559	849598.3748	705719.1553	29843.64801
4586	1	sp|Q9HB07|MYG1_HUMAN	 	 	 	 	31.4	376	42449	"UPF0160 protein MYG1, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=C12orf10 PE=1 SV=2"	16	16	1	5	6	5	5	6	5	5	6	5	5	89734.44922	170172.8833	134525.0063	141562.9653	208885.6855	135890.5796	119513.8223	48717.74194	37950.15686	128763.6123	150	6	26129.58179	71285.29346	72891.2124	66101.60889	59769.29883	99032.98926	119640.0967	46315.43408	92405.02344	88145.14502	150	5	101526.8501	94524.43433	113131.7856	166982.8845	131164.0332	185709.1709	274096.6567	62265.54138	43971.19251	87154.17774	150
4587	1	sp|Q9HB40|RISC_HUMAN	 	 	 	 	27.4	452	50830	Retinoid-inducible serine carboxypeptidase OS=Homo sapiens (Human) OX=9606 GN=SCPEP1 PE=1 SV=1	52	52	1	13	17	22	13	17	22	13	17	22	13	472864.4673	519385.1523	392020.3569	646734.7632	1138202.787	608050.7598	721718.6631	148624.6599	113514.864	589556.1157	150	17	136903.3563	724588.1909	1080759.552	856327.0215	583049.0051	1158308.938	787435.7388	425117.3916	475874.0811	1153012.122	3622.941162	22	740989.2422	1817195.798	1075487.609	1716801.776	1040971.071	3624608.818	2992806.688	1199165.499	642794.0841	1506485.306	17878.82666
4588	1	sp|Q9HB71|CYBP_HUMAN	 	 	 	 	57.5	228	26210	Calcyclin-binding protein OS=Homo sapiens (Human) OX=9606 GN=CACYBP PE=1 SV=2	55	55	1	19	14	22	19	14	22	19	14	22	19	1231129.211	1701356.997	2054598.51	1255143.872	1823678.597	3457050.393	1098068.584	461371.3882	259034.5676	1382601.82	150	14	294171.7612	1731429.58	2674681.586	919907.3125	1521996.34	1534076.645	1722018.08	520392.2681	815128.7568	1843503.117	3556.678467	22	933162.5026	2294604.691	3563944.735	2194134.074	2618397.326	7156892.934	7099897.445	1437366.659	703021.5454	2391990.039	2652.308898
4589	1	sp|Q9HB90|RRAGC_HUMAN	 	 	 	 	27.1	399	44223	Ras-related GTP-binding protein C OS=Homo sapiens (Human) OX=9606 GN=RRAGC PE=1 SV=1	14	14	1	4	5	5	4	5	5	4	5	5	4	132796.6938	193169.7473	152306.2495	189405.1885	261634.7715	205938.9136	221690.7861	95114.27319	62245.96948	232457.1538	150	5	26791.36829	50031.01208	123266.5225	83799.96289	79313.50366	132874.4312	82700.30957	81663.23438	85136.95605	85409.9939	150	5	56268.85498	83520.91113	85734.77588	114970.6064	48106.35815	100148.7373	107226.0898	54804.65283	31543.64966	74107.93262	150
4590	1	sp|Q9HBH5|RDH14_HUMAN	 	 	 	 	28.3	336	36864	Retinol dehydrogenase 14 OS=Homo sapiens (Human) OX=9606 GN=RDH14 PE=1 SV=1	12	12	1	5	4	3	5	4	3	5	4	3	5	94450.06201	166361.8203	131190.3027	153032.8813	186031.8516	182544.7344	113349.3608	55384.35693	35395.85706	153493.0234	150	4	35473.98462	96911.78027	123843.8789	96682.78809	94850.74585	145419.0508	107312.9565	73641.88428	95115.48731	115860.1807	1961.860596	3	15819.16577	37734.7063	42414.00903	13658.93848	36373.36182	65719.75781	52688.83203	18949.01477	45104.0481	26621.75037	1300.727661
4591	1	sp|Q9HBI0|PARVG_HUMAN	 	 	 	 	26.9	331	37485	Gamma-parvin OS=Homo sapiens (Human) OX=9606 GN=PARVG PE=1 SV=1	6	6	1	2	0	4	2	0	4	2	0	4	2	19937.17969	32792.50977	32527.75098	40400.98242	101652.1875	22005.98144	45443.91406	6462.421143	9519.302734	34924.03027	150	0	0	0	0	0	0	0	0	0	0	0	0	4	20616.44897	67622.8877	112661.916	112400.0176	77491.60938	67694.57617	194550.1895	54705.14307	18515.0979	64379.71094	150
4592	1	sp|Q9HBI1|PARVB_HUMAN	 	 	"sp|Q9HBI1|PARVB_HUMAN, sp|Q9NVD7|PARVA_HUMAN"	 	9.1	364	41714	Beta-parvin OS=Homo sapiens (Human) OX=9606 GN=PARVB PE=1 SV=1	5	1	0.2	2	1	2	0	0	1	0	0	1.067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5734.046875	9171.292969	22064.0918	7469.30957	9548.328125	12636.52539	16326.62793	5269.803223	8381.94043	10232.625	150
4593	1	sp|Q9HBL0|TENS1_HUMAN	 	 	"sp|Q63HR2|TNS2_HUMAN, sp|Q68CZ2|TENS3_HUMAN, sp|Q9HBL0|TENS1_HUMAN"	 	25.9	1735	185699	Tensin-1 OS=Homo sapiens (Human) OX=9606 GN=TNS1 PE=1 SV=2	102	90	0.882	40	42	20	34	37	19	38.782	41.266	19.576	34	229807.5128	368968.1207	208582.273	621487.2914	896790.6163	613435.1583	774055.8463	736944.1926	763351.7199	510413.4019	24768.34851	37	634003.5633	335762.1118	602098.0288	315114.2233	444903.9335	574691.2335	599217.4742	1232638.146	436678.3499	641436.3044	9450.282287	19	153564.0375	180745.3667	262755.2747	188077.5319	404717.6683	587274.1688	466557.2642	401748.7819	189991.2772	376100.0819	1399.049927
4594	1	sp|Q9HBL7|PLRKT_HUMAN	 	 	 	 	32	147	17201	Plasminogen receptor (KT) OS=Homo sapiens (Human) OX=9606 GN=PLGRKT PE=1 SV=1	12	12	1	3	2	7	3	2	7	3	2	7	3	170063.2742	224389.2156	174083.827	261081.7162	478585.6577	318211.1489	235855.4039	88249.54577	95142.3844	292702.5774	150	2	44477.48242	98704.07031	202985.3516	121887.0508	118560.0273	123559.1836	99654.1875	91187.91797	93382.66016	224004.4766	150	7	132849.7227	197997.8535	145186.9287	123666.0244	158482.6826	155428.9688	815155.2188	110645.4854	71612.89282	148577.4727	150
4595	1	sp|Q9HBL8|NMRL1_HUMAN	 	 	 	 	18.7	299	33344	NmrA-like family domain-containing protein 1 OS=Homo sapiens (Human) OX=9606 GN=NMRAL1 PE=1 SV=1	10	10	1	1	6	3	1	6	3	1	6	3	1	40399.63672	41741.95703	32665.83789	34339.06641	28612.75977	23781.45703	29062.71094	13473.31934	14346.23926	46472.01953	150	6	20599.39087	83015.69824	169133.4277	55230.27515	88363.85352	211554.748	94073.28369	41823.48828	86999.56445	90826.16943	3958.068175	3	36305.37842	37605.41113	180179.7871	54350.49512	51690.66016	104553.918	96575.85156	33012.48535	28008.84131	57431.78809	150
4596	1	sp|Q9HBR0|S38AA_HUMAN	 	 	 	 	8.8	1119	119761	Putative sodium-coupled neutral amino acid transporter 10 OS=Homo sapiens (Human) OX=9606 GN=SLC38A10 PE=1 SV=2	10	10	1	2	3	5	2	3	5	2	3	5	2	12315.49561	20709.7207	27491.62988	16876.0625	25463.98242	22460.33203	16390.48096	5875.380615	3891.809449	20849.4043	150	3	15056.63745	26473.17383	64664.40674	39214.99414	60804.99341	37031.12891	35796.32129	34661.72266	37238.75781	72963.80054	150	5	49603.79663	51288.27734	49906.77197	58870.38965	90381.39356	265129.7539	96116.49683	47912.54541	28115.75244	57239.76855	150
4597	1	sp|Q9HC07|TM165_HUMAN	 	 	 	 	15.7	324	34905	Transmembrane protein 165 OS=Homo sapiens (Human) OX=9606 GN=TMEM165 PE=1 SV=1	13	13	1	2	7	4	2	7	4	2	7	4	2	47256.77246	51566.90723	35482.83106	52438.64258	78503.53711	46204.48633	47777.76172	14882.18994	13619.91382	56266.29688	150	7	86663.50293	258802.3796	421387.1333	356094.147	330271.821	779412.2012	246060.4778	197579.3781	201875.6127	346819.6848	2610.028076	4	295440.1335	218119.9907	153814.7356	51853.9353	175125.6445	212025.0037	505769.6899	74490.64453	39135.59644	150973.873	150
4598	1	sp|Q9HC35|EMAL4_HUMAN	 	 	 	 	33.2	981	108915	Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens (Human) OX=9606 GN=EML4 PE=1 SV=3	94	94	1	21	29	44	21	29	44	21	29	44	21	463337.1473	1251670.832	720397.2931	1166234.15	2615468.031	1071071.193	1110086.292	256063.1997	224029.4617	1193505.686	1016.325134	29	260512.6274	1375291.485	2328037.554	2311136.308	1130384.286	1466183.156	1365695.062	526592.613	1103830.659	1529626.856	37022.97858	44	911461.2582	2386629.153	3090022.644	1863295.712	2453654.05	6052154.068	4200133.923	1622770.168	753649.9019	1837026.092	4398.424682
4599	1	sp|Q9HC36|MRM3_HUMAN	 	 	 	 	6.9	420	47019	"rRNA methyltransferase 3, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MRM3 PE=1 SV=2"	11	11	1	4	2	5	4	2	5	4	2	5	4	44307.02441	63657.28375	48707.13623	69833.92017	72480.68817	72566.63684	62458.54565	17695.43579	12331.60767	69107.92151	150	2	8633.689453	27646.22046	38248.26941	12447.05261	25896.30469	19945.65222	16925.14697	7590.503785	14993.69544	22603.83911	150	5	30563.76758	37410.98486	39998.1886	48108.29663	37171.99951	135208.4509	47594.99902	33043.60974	17367.68347	37036.09461	150
4600	1	sp|Q9HC38|GLOD4_HUMAN	 	 	 	 	51.8	313	34793	Glyoxalase domain-containing protein 4 OS=Homo sapiens (Human) OX=9606 GN=GLOD4 PE=1 SV=1	98	98	1	33	32	33	33	32	33	33	32	33	33	1584297.444	947044.0708	2293194.811	2740697.566	4239611.002	2943354.293	3502598.051	1253798.103	977789.7861	2988516.58	7374.692505	32	788240.0726	3882105.099	3670703.198	1895546.92	1917532.49	2519766.753	2610433.981	1624778.104	2720179.821	2696014.958	84908.48828	33	1251587.562	2948505.108	1818395.349	2122820.912	2725175.176	11593300.52	4374277.439	2474991.375	1570253.367	2736584.907	26057.35522
4601	1	sp|Q9HC84|MUC5B_HUMAN	 	 	 	 	2.8	5762	596334	Mucin-5B OS=Homo sapiens (Human) OX=9606 GN=MUC5B PE=1 SV=3	9	9	1	1	7	1	1	7	1	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	7	4613.120362	36778.73218	29581.40259	16233.10107	13897.72656	16992.25549	18636.97339	113787.8604	9062.657105	31379.7395	150	1	150	958.320129	660.669189	150	21740.50391	10346.92188	1946.268188	1035.140137	150	2670.710938	150
4602	1	sp|Q9HCB6|SPON1_HUMAN	 	 	 	 	18.5	807	90973	Spondin-1 OS=Homo sapiens (Human) OX=9606 GN=SPON1 PE=1 SV=2	19	19	1	3	12	4	3	12	4	3	12	4	3	91133.84766	50026.41211	24153.04346	83975.57715	104988.0811	30213.1416	89020.03516	23790.77979	77236.06079	70319.16602	3519.236328	12	102834.0396	131677.1614	248994.8616	386505.25	303199.7864	214170.104	245290.759	123913.2605	662798.5039	264338.293	20715.08679	4	17008.33948	25242.02136	28833.30322	24223.0553	45773.56055	36082.51953	26292.29273	44295.25879	24592.75073	29651.39185	150
4603	1	sp|Q9HCC0|MCCB_HUMAN	 	 	 	 	41.9	563	61332	"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=MCCC2 PE=1 SV=1"	59	59	1	10	32	17	10	32	17	10	32	17	10	165728.7065	297344.2739	174644.1875	256977.0439	331878.1514	292405.0498	260073.1177	105495.7266	122000.8845	315693.2075	150	32	275575.8247	718905.4755	1056731.104	527652.5632	580798.2864	5849284.058	174045.6339	658098.4958	349805.2011	864368.4307	2874.844971	17	101149.58	353083.2376	463800.8892	223847.8985	409263.3372	1253184.462	1061219.78	330123.1025	162212.972	556566.6846	150
4604	1	sp|Q9HCD5|NCOA5_HUMAN	 	 	 	 	20.9	579	65536	Nuclear receptor coactivator 5 OS=Homo sapiens (Human) OX=9606 GN=NCOA5 PE=1 SV=2	23	23	1	8	5	10	8	5	10	8	5	10	8	117396.0332	217570.4399	220145.1313	180131.4216	260216.3987	222001.7449	163324.2695	74314.16632	48581.99323	183340.6621	150	5	19406.73535	56661.44141	110132.8652	56459.48633	64653.06592	60046.15772	101678.7251	29060.5022	43040.75049	82331.66455	150	10	85902.13879	156124.5936	139936.5662	157256.7458	162291.6157	204759.329	324006.1838	104339.5201	85389.8291	138488.4923	3329.891602
4605	1	sp|Q9HCE1|MOV10_HUMAN	 	 	 	 	10.2	1003	113670	Helicase MOV-10 OS=Homo sapiens (Human) OX=9606 GN=MOV10 PE=1 SV=2	14	14	1	4	4	6	4	4	6	4	4	6	4	64721.88721	66282.32031	89265.31152	99420.73779	130566.0361	122768.8398	109490.915	27391.45703	21046.85815	99654.90723	150	4	12805.61023	28799.30005	103916.9478	46535.77344	48943.84424	95806.29272	33944.70532	29733.3169	34983.61865	54180.10791	1110.557617	6	44378.10254	92940.37207	120430.9868	95526.58301	107876.4707	176748.5396	206099.1611	51511.60339	45002.94067	75188.01782	150
4606	1	sp|Q9HCE3|ZN532_HUMAN	 	 	 	 	1.5	1301	141695	Zinc finger protein 532 OS=Homo sapiens (Human) OX=9606 GN=ZNF532 PE=1 SV=2	2	2	1	2	0	0	2	0	0	2	0	0	2	20584.33887	36840.8877	49856.34766	30433.7981	51604.0227	49770.01807	26651.09631	9673.083008	5675.125	31700.79126	994.545349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4607	1	sp|Q9HCE5|MET14_HUMAN	 	 	 	 	5	456	52150	N6-adenosine-methyltransferase non-catalytic subunit OS=Homo sapiens (Human) OX=9606 GN=METTL14 PE=1 SV=2	3	3	1	0	1	2	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4246.861328	19405.26953	25318.98047	18785.45117	15546.77637	15544.43652	27359.52539	8809.65332	14509.46289	20689.89648	150	2	8741.513183	14971.125	17454.18213	16390.40186	15183.80957	41146.75	26669.71387	8288.49878	6415.717285	13993.85156	150
4608	1	sp|Q9HCE6|ARGAL_HUMAN	 	 	 	 	2.1	1279	140378	Rho guanine nucleotide exchange factor 10-like protein OS=Homo sapiens (Human) OX=9606 GN=ARHGEF10L PE=1 SV=4	4	4	1	3	0	1	3	0	1	3	0	1	3	18438.3335	12578.20947	18328.72839	13555.57068	40205.07324	12594.32672	23564.48291	5815.681275	6480.110108	18805.60205	150	0	0	0	0	0	0	0	0	0	0	0	0	1	9689.321289	5495.566895	6971.978516	13465.41699	14881.02051	30181.02539	47970.22266	11375.09766	5769.808594	16843.22656	150
4609	1	sp|Q9HCK8|CHD8_HUMAN	 	 	"sp|Q3L8U1|CHD9_HUMAN, sp|Q9HCK8|CHD8_HUMAN"	 	3.1	2581	290516	Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens (Human) OX=9606 GN=CHD8 PE=1 SV=5	10	8	0.8	4	5	1	3	4	1	3.75	5	1	3	18074.39307	51801.49927	46090.48169	44270.39111	36586.95996	46203.84766	29045.47363	16908.09473	11641.93909	32598.97266	150	4	33372.76758	204790.2061	256608.4004	114511.438	134353.1641	134379.0059	84213.26215	61837.65808	94784.37085	118041.0221	3935.430908	1	2521.298096	5702.352539	11480.26367	2736.282471	3924.295654	6214.73877	10147.09375	3806.740479	1545.060181	4763.385742	150
4610	1	sp|Q9HCM4|E41L5_HUMAN	 	 	 	 	4.2	733	81855	Band 4.1-like protein 5 OS=Homo sapiens (Human) OX=9606 GN=EPB41L5 PE=1 SV=3	2	2	1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	43904.08496	22928.14111	37880.62402	19628.60938	29179.01465	65052.03711	53019.48242	21868.67285	23455.021	27729.23438	150
4611	1	sp|Q9HCN8|SDF2L_HUMAN	 	 	 	 	27.6	221	23598	Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens (Human) OX=9606 GN=SDF2L1 PE=1 SV=2	25	25	1	8	8	9	8	8	9	8	8	9	8	400523.8626	444877.3816	817959.5134	642556.0078	1387654.32	541331.4673	777734.6958	135601.4927	75902.53223	635438.3938	150	8	51532.76331	179924.8674	345355.3916	186008.1157	202792.6445	403252.1733	193885.3584	141526.1555	154692.9011	318353.5742	150	9	616515.2075	605673.2373	684126.3652	479159.7549	689563.5156	477673.3496	667698.3691	341841.6731	834219.1623	451901.022	21454.80664
4612	1	sp|Q9HCS7|SYF1_HUMAN	 	 	 	 	8	855	100009	Pre-mRNA-splicing factor SYF1 OS=Homo sapiens (Human) OX=9606 GN=XAB2 PE=1 SV=2	6	6	1	1	3	2	1	3	2	1	3	2	1	8401.786133	10939.04785	7683.76416	8045.257324	22121.23242	24220.78711	10392.30176	3573.528076	2255.613281	8877.666992	150	3	45137.21729	86518.40137	560384.7832	111014.3262	179657.3408	119852.4961	451104.4795	75285.28516	126597.9941	172601.5889	3809.402588	2	13031.25488	14433.87842	38214.73731	24401.03027	27883.60547	46551.69336	39046.67773	20737.8457	26372.81494	20147.55176	150
4613	1	sp|Q9HCU0|CD248_HUMAN	 	 	 	 	7.9	757	80858	Endosialin OS=Homo sapiens (Human) OX=9606 GN=CD248 PE=1 SV=1	10	10	1	2	5	3	2	5	3	2	5	3	2	131314.396	261028.8037	336330.6299	263072.501	116055.2461	531240.0459	224566.7773	173119.3438	99991.51636	241153.5801	150	5	66550.99158	61565.34827	81593.24438	246536.4502	136260.0713	104608.9836	279452.6633	237600.4634	273185.4458	179253.2683	10752.35944	3	135281.2434	155202.1587	55990.62842	87741.2356	97305.19531	58760.2749	85089.53027	42988.01904	95740.32373	70699.42432	3133.446289
4614	1	sp|Q9HCU5|PREB_HUMAN	 	 	 	 	28.3	417	45468	Prolactin regulatory element-binding protein OS=Homo sapiens (Human) OX=9606 GN=PREB PE=1 SV=2	21	21	1	5	7	9	5	7	9	5	7	9	5	117641.1895	178824.4102	133239.2881	196770.5703	275832.6973	259401.3086	198071.4912	75898.21826	64421.73682	186127.3945	150	7	24222.48132	79433.89307	108497.748	58509.35913	62957.22021	148548.8835	81176.50195	46729.20679	53296.37952	88396.75305	150	9	131304.1357	238324.8503	604712.3555	242382.4094	343157.833	532102.8301	572962.207	200514.2852	78913.48084	277180.2549	747.05426
